;Method;Time_Window;Driver;Impostors;Method_Parameters;PORC_FAR;Min_Time_Detection_s_FAR;Average_Time_Detection_s_FAR;Max_Time_Detection_s_FAR;Standard_deviation_s_FAR;PORC_FRR;Min_Time_Detection_s_FRR;Average_Time_Detection_s_FRR;Max_Time_Detection_s_FRR;Standard_deviation_s_FRR;Number_clusters
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'rbf', 'nu': 1e-05};70.99;10;41.39597671;3878;180.7923003;6.75;10;23.5;59;11.93458602;3
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;3
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};78.02;10;64.63192721;3150;199.5802533;12.22;10;17.125;52;7.836799038;3
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};88.57;10;172.1474359;11003;683.2592612;1.03;12;99.52941176;369;83.21817533;3
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};90.58;10;264.1732026;11049;926.3002626;0.13;277;526.6666667;864;303.1605735;3
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};86.91;10;123.7258806;7631;457.5047821;3.99;10;33.47540984;124;25.65515319;3
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};44.2;10;37.77567976;1118;63.87725839;47.72;10;11.06345178;18;1.417281297;3
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};44.2;10;37.77567976;1118;63.87725839;47.72;10;11.06345178;18;1.417281297;3
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'rbf', 'nu': 0.1};48.46;10;33.78991098;740;57.58100577;10.87;10;18.76056338;70;9.300293275;5
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'rbf', 'nu': 0.01};63.4;10;54.80804694;2332;124.7243237;1.54;10;75.56521739;209;62.83732684;5
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'rbf', 'nu': 0.001};73.13;10;55.73313566;2276;166.6190237;0.84;11;119.1428571;390;102.7303095;5
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'rbf', 'nu': 0.0001};73.13;10;54.45061283;2666;154.6330838;0.9;11;111.7333333;411;102.9829852;5
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'rbf', 'nu': 1e-05};53.31;10;22.71910448;520;28.82385772;20.51;10;14.02439024;36;4.50027376;5
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;5
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};75.63;10;46.68439306;1241;99.9899523;11.64;10;17.64150943;64;9.761253174;5
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};88.6;10;115.6689944;5505;377.3491465;1.09;11;94.44444444;397;116.3216748;5
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};89.51;10;133.257649;7338;494.6707161;0.84;16;119.1428571;451;122.197732;5
0;OCSVM;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};67.5;10;34.72281167;840;62.74219135;24.82;10;13.00342466;39;4.032086332;5
